week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2023-07-10,BEV-002,STR-004,316,214,260,270,False
2023-07-10,BEV-003,STR-004,315,368,334,349,False
2023-07-10,BEV-004,STR-004,302,125,169,258,False
2023-07-10,BEV-005,STR-004,199,110,128,181,False
2023-07-10,BEV-006,STR-004,512,278,405,385,False
2023-07-10,BEV-007,STR-004,181,142,202,121,False
2023-07-10,BEV-008,STR-004,297,141,210,228,False
2023-07-10,BEV-009,STR-004,157,119,164,112,False
2023-07-10,BEV-010,STR-004,251,233,226,258,False
2023-07-10,BEV-011,STR-004,176,113,134,155,False
2023-07-10,BEV-012,STR-004,162,228,197,193,False
2023-07-10,BEV-013,STR-004,268,98,152,214,False
2023-07-10,BEV-014,STR-004,147,147,174,120,False
2023-07-10,BEV-015,STR-004,293,167,202,258,False
2023-07-10,BEV-001,STR-005,204,99,124,179,False
2023-07-10,BEV-002,STR-005,210,142,138,214,False
2023-07-10,BEV-003,STR-005,216,161,180,197,False
2023-07-10,BEV-004,STR-005,119,48,88,79,False
2023-07-10,BEV-005,STR-005,183,81,117,147,False
2023-07-10,BEV-006,STR-005,113,44,77,80,False
2023-07-10,BEV-007,STR-005,132,117,111,138,False
2023-07-10,BEV-008,STR-005,224,132,129,227,False
2023-07-10,BEV-009,STR-005,66,43,51,58,False
2023-07-10,BEV-010,STR-005,381,267,252,396,False
2023-07-10,BEV-011,STR-005,106,126,112,120,False
2023-07-10,BEV-012,STR-005,231,286,240,277,False
2023-07-10,BEV-013,STR-005,117,78,107,88,False
2023-07-10,BEV-014,STR-005,117,87,88,116,False
2023-07-10,BEV-015,STR-005,164,77,102,139,False
2023-07-10,BEV-001,STR-006,258,131,145,244,False
2023-07-10,BEV-002,STR-006,282,181,185,278,False
2023-07-10,BEV-003,STR-006,251,226,236,241,False
2023-07-10,BEV-004,STR-006,147,70,107,110,False
2023-07-10,BEV-005,STR-006,133,129,138,124,False
2023-07-10,BEV-006,STR-006,147,54,90,111,False
2023-07-10,BEV-007,STR-006,75,105,91,89,False
2023-07-10,BEV-008,STR-006,252,137,227,162,False
2023-07-10,BEV-009,STR-006,111,95,92,114,False
2023-07-10,BEV-010,STR-006,177,107,106,178,False
2023-07-10,BEV-011,STR-006,560,379,425,514,False
2023-07-10,BEV-012,STR-006,149,89,117,121,False
2023-07-10,BEV-013,STR-006,117,81,93,105,False
2023-07-10,BEV-014,STR-006,183,137,124,196,False
2023-07-10,BEV-015,STR-006,147,63,92,118,False
2023-07-10,BEV-001,STR-007,156,61,89,128,False
2023-07-10,BEV-002,STR-007,208,142,120,230,False
2023-07-10,BEV-003,STR-007,141,92,94,139,False
2023-07-10,BEV-004,STR-007,119,82,93,108,False
2023-07-10,BEV-005,STR-007,152,70,100,122,False
2023-07-10,BEV-006,STR-007,179,151,134,196,False
2023-07-10,BEV-007,STR-007,122,111,107,126,False
2023-07-10,BEV-008,STR-007,352,111,201,262,False
2023-07-10,BEV-009,STR-007,170,119,117,172,False
2023-07-10,BEV-010,STR-007,91,38,56,73,False
2023-07-10,BEV-011,STR-007,112,60,105,67,False
2023-07-10,BEV-012,STR-007,119,61,115,65,False
2023-07-10,BEV-013,STR-007,71,46,70,47,False
2023-07-10,BEV-014,STR-007,465,175,307,333,False
2023-07-10,BEV-015,STR-007,86,94,107,73,False
2023-07-10,BEV-001,STR-008,83,79,69,93,False
2023-07-10,BEV-002,STR-008,107,53,84,76,False
2023-07-10,BEV-003,STR-008,122,103,109,116,False
2023-07-10,BEV-004,STR-008,46,46,52,40,False
2023-07-10,BEV-005,STR-008,79,60,52,87,False
2023-07-10,BEV-006,STR-008,43,50,45,48,False
2023-07-10,BEV-007,STR-008,72,50,42,80,False
2023-07-10,BEV-008,STR-008,75,67,58,84,False
2023-07-10,BEV-009,STR-008,70,45,41,74,False
2023-07-10,BEV-010,STR-008,116,127,107,136,False
2023-07-10,BEV-011,STR-008,58,52,45,65,False
2023-07-10,BEV-012,STR-008,69,34,55,48,False
2023-07-10,BEV-013,STR-008,244,152,160,236,False
2023-07-10,BEV-014,STR-008,48,44,60,32,False
2023-07-10,BEV-015,STR-008,66,28,45,49,False
2023-07-10,BEV-001,STR-009,102,55,71,86,False
2023-07-10,BEV-002,STR-009,67,46,60,53,False
2023-07-10,BEV-003,STR-009,261,236,205,292,False
2023-07-10,BEV-004,STR-009,83,83,81,85,False
2023-07-10,BEV-005,STR-009,63,58,58,63,False
2023-07-10,BEV-006,STR-009,152,55,102,105,False
2023-07-10,BEV-007,STR-009,141,144,147,138,False
2023-07-10,BEV-008,STR-009,108,66,64,110,False
2023-07-10,BEV-009,STR-009,77,62,54,85,False
2023-07-10,BEV-010,STR-009,70,80,69,81,False
2023-07-10,BEV-011,STR-009,52,50,42,60,False
2023-07-10,BEV-012,STR-009,57,43,38,62,False
2023-07-10,BEV-013,STR-009,51,34,32,53,False
2023-07-10,BEV-014,STR-009,96,59,65,90,False
2023-07-10,BEV-015,STR-009,75,49,57,67,False
2023-07-10,BEV-001,STR-010,127,42,74,95,False
2023-07-10,BEV-002,STR-010,134,50,79,105,False
2023-07-10,BEV-003,STR-010,55,63,58,60,False
2023-07-10,BEV-004,STR-010,109,74,74,109,False
2023-07-10,BEV-005,STR-010,86,41,51,76,False
2023-07-10,BEV-006,STR-010,200,125,153,172,False
2023-07-10,BEV-007,STR-010,126,61,86,101,False
2023-07-10,BEV-008,STR-010,221,140,137,224,False
2023-07-10,BEV-009,STR-010,43,38,52,29,False
2023-07-10,BEV-010,STR-010,135,63,76,122,False
2023-07-10,BEV-011,STR-010,53,32,55,30,False
2023-07-10,BEV-012,STR-010,105,81,69,117,False
2023-07-10,BEV-013,STR-010,106,51,63,94,False
2023-07-10,BEV-014,STR-010,77,36,66,47,False
2023-07-10,BEV-015,STR-010,75,26,45,56,False
2023-07-10,BEV-001,STR-011,110,143,120,133,False
2023-07-10,BEV-002,STR-011,135,173,146,162,False
2023-07-10,BEV-003,STR-011,236,180,152,264,False
2023-07-10,BEV-004,STR-011,185,97,122,160,False
2023-07-10,BEV-005,STR-011,67,54,66,55,False
2023-07-10,BEV-006,STR-011,129,145,131,143,False
2023-07-10,BEV-007,STR-011,80,93,97,76,False
2023-07-10,BEV-008,STR-011,157,102,91,168,False
2023-07-10,BEV-009,STR-011,69,73,80,62,False
2023-07-10,BEV-010,STR-011,98,74,67,105,False
2023-07-10,BEV-011,STR-011,97,93,116,74,False
2023-07-10,BEV-012,STR-011,156,105,101,160,False
2023-07-10,BEV-013,STR-011,192,212,186,218,False
2023-07-10,BEV-014,STR-011,101,77,74,104,False
2023-07-10,BEV-015,STR-011,96,103,93,106,False
2023-07-10,BEV-001,STR-012,264,157,200,221,False
2023-07-10,BEV-002,STR-012,192,129,142,179,False
2023-07-10,BEV-003,STR-012,102,102,105,99,False
2023-07-10,BEV-004,STR-012,80,70,95,55,False
2023-07-10,BEV-005,STR-012,112,82,95,99,False
2023-07-10,BEV-006,STR-012,55,32,46,41,False
2023-07-10,BEV-007,STR-012,132,66,99,99,False
2023-07-10,BEV-008,STR-012,157,57,95,119,False
2023-07-10,BEV-009,STR-012,97,89,114,72,False
2023-07-10,BEV-010,STR-012,182,105,137,150,False
2023-07-10,BEV-011,STR-012,139,68,123,84,False
2023-07-10,BEV-012,STR-012,111,83,95,99,False
2023-07-10,BEV-013,STR-012,66,59,78,47,False
2023-07-10,BEV-014,STR-012,126,83,151,58,False
2023-07-10,BEV-015,STR-012,140,97,101,136,False
2023-07-10,BEV-001,STR-013,75,85,75,85,False
2023-07-10,BEV-002,STR-013,128,48,75,101,False
2023-07-10,BEV-003,STR-013,120,79,78,121,False
2023-07-10,BEV-004,STR-013,84,48,49,83,False
2023-07-10,BEV-005,STR-013,52,29,44,37,False
2023-07-10,BEV-006,STR-013,48,37,45,40,False
2023-07-10,BEV-007,STR-013,55,37,50,42,False
2023-07-10,BEV-008,STR-013,56,47,45,58,False
2023-07-10,BEV-009,STR-013,67,31,43,55,False
2023-07-10,BEV-010,STR-013,56,27,51,32,False
2023-07-10,BEV-011,STR-013,72,24,47,49,False
2023-07-10,BEV-012,STR-013,89,65,65,89,False
2023-07-10,BEV-013,STR-013,22,15,23,14,False
2023-07-10,BEV-014,STR-013,63,54,61,56,False
2023-07-10,BEV-015,STR-013,70,64,62,72,False
2023-07-10,BEV-001,STR-014,134,89,88,135,False
2023-07-10,BEV-002,STR-014,214,104,140,178,False
2023-07-10,BEV-003,STR-014,204,233,208,229,False
2023-07-10,BEV-004,STR-014,126,62,72,116,False
2023-07-10,BEV-005,STR-014,73,90,84,79,False
2023-07-10,BEV-006,STR-014,152,153,163,142,False
2023-07-10,BEV-007,STR-014,327,345,405,267,False
2023-07-10,BEV-008,STR-014,168,115,119,164,False
2023-07-10,BEV-009,STR-014,160,105,125,140,False
2023-07-10,BEV-010,STR-014,139,149,172,116,False
2023-07-10,BEV-011,STR-014,136,39,77,98,False
2023-07-10,BEV-012,STR-014,132,95,90,137,False
2023-07-10,BEV-013,STR-014,99,62,110,51,False
2023-07-10,BEV-014,STR-014,322,153,227,248,False
2023-07-10,BEV-015,STR-014,181,63,114,130,False
2023-07-10,BEV-001,STR-015,180,95,143,132,False
2023-07-10,BEV-002,STR-015,152,150,139,163,False
2023-07-10,BEV-003,STR-015,371,235,308,298,False
2023-07-10,BEV-004,STR-015,156,108,109,155,False
2023-07-10,BEV-005,STR-015,200,101,139,162,False
2023-07-10,BEV-006,STR-015,218,138,123,233,False
2023-07-10,BEV-007,STR-015,80,88,78,90,False
2023-07-10,BEV-008,STR-015,153,77,112,118,False
2023-07-10,BEV-009,STR-015,166,77,112,131,False
2023-07-10,BEV-010,STR-015,137,58,94,101,False
2023-07-10,BEV-011,STR-015,87,69,107,49,False
2023-07-10,BEV-012,STR-015,193,79,112,160,False
2023-07-10,BEV-013,STR-015,161,129,118,172,False
2023-07-10,BEV-014,STR-015,128,73,96,105,False
2023-07-10,BEV-015,STR-015,143,88,90,141,False
2023-07-10,BEV-001,STR-016,387,365,454,298,False
2023-07-10,BEV-002,STR-016,147,133,129,151,False
2023-07-10,BEV-003,STR-016,129,112,108,133,False
2023-07-10,BEV-004,STR-016,272,140,172,240,False
2023-07-10,BEV-005,STR-016,151,85,112,124,False
2023-07-10,BEV-006,STR-016,102,56,74,84,False
2023-07-10,BEV-007,STR-016,147,90,135,102,False
2023-07-10,BEV-008,STR-016,139,145,146,138,False
2023-07-10,BEV-009,STR-016,206,96,134,168,False
2023-07-10,BEV-010,STR-016,272,226,219,279,False
2023-07-10,BEV-011,STR-016,217,157,177,197,False
2023-07-10,BEV-012,STR-016,80,50,89,41,False
2023-07-10,BEV-013,STR-016,150,113,108,155,False
2023-07-10,BEV-014,STR-016,80,78,99,59,False
2023-07-10,BEV-015,STR-016,186,108,122,172,False
2023-07-10,BEV-001,STR-017,159,132,153,138,False
2023-07-10,BEV-002,STR-017,150,106,155,101,False
2023-07-10,BEV-003,STR-017,131,85,139,77,False
2023-07-10,BEV-004,STR-017,108,103,99,112,False
2023-07-10,BEV-005,STR-017,184,106,106,184,False
2023-07-10,BEV-006,STR-017,93,54,66,81,False
2023-07-10,BEV-007,STR-017,173,142,153,162,False
2023-07-10,BEV-008,STR-017,129,84,115,98,False
2023-07-10,BEV-009,STR-017,170,121,103,188,False
2023-07-10,BEV-010,STR-017,338,237,241,334,False
2023-07-10,BEV-011,STR-017,97,77,100,74,False
2023-07-10,BEV-012,STR-017,164,100,107,157,False
2023-07-10,BEV-013,STR-017,140,64,89,115,False
2023-07-10,BEV-014,STR-017,133,63,84,112,False
2023-07-10,BEV-015,STR-017,103,124,104,123,False
2023-07-10,BEV-001,STR-018,377,125,241,261,False
2023-07-10,BEV-002,STR-018,564,209,324,449,False
2023-07-10,BEV-003,STR-018,322,108,198,232,False
2023-07-10,BEV-004,STR-018,384,234,241,377,False
2023-07-10,BEV-005,STR-018,569,525,547,547,False
2023-07-10,BEV-006,STR-018,333,115,210,238,False
2023-07-10,BEV-007,STR-018,305,186,239,252,False
2023-07-10,BEV-008,STR-018,459,262,267,454,False
2023-07-10,BEV-009,STR-018,383,181,241,323,False
2023-07-10,BEV-010,STR-018,168,119,126,161,False
2023-07-10,BEV-011,STR-018,650,333,446,537,False
2023-07-10,BEV-012,STR-018,147,207,175,179,False
2023-07-10,BEV-013,STR-018,241,206,201,246,False
2023-07-10,BEV-014,STR-018,271,112,221,162,False
2023-07-10,BEV-015,STR-018,224,147,171,200,False
2023-07-10,BEV-001,STR-019,427,252,311,368,False
2023-07-10,BEV-002,STR-019,400,232,255,377,False
2023-07-10,BEV-003,STR-019,301,136,263,174,False
2023-07-10,BEV-004,STR-019,371,120,216,275,False
2023-07-10,BEV-005,STR-019,249,121,163,207,False
2023-07-10,BEV-006,STR-019,231,126,146,211,False
2023-07-10,BEV-007,STR-019,144,161,161,144,False
2023-07-10,BEV-008,STR-019,209,128,242,95,False
2023-07-10,BEV-009,STR-019,133,119,162,90,False
2023-07-10,BEV-010,STR-019,1584,932,916,1600,False
2023-07-10,BEV-011,STR-019,297,160,220,237,False
2023-07-10,BEV-012,STR-019,261,219,207,273,False
2023-07-10,BEV-013,STR-019,163,159,166,156,False
2023-07-10,BEV-014,STR-019,350,254,228,376,False
2023-07-10,BEV-015,STR-019,217,89,177,129,False
2023-07-10,BEV-001,STR-020,166,152,154,164,False
2023-07-10,BEV-002,STR-020,312,240,227,325,False
2023-07-10,BEV-003,STR-020,171,93,147,117,False
2023-07-10,BEV-004,STR-020,244,174,184,234,False
2023-07-10,BEV-005,STR-020,121,78,86,113,False
2023-07-10,BEV-006,STR-020,162,92,99,155,False
2023-07-10,BEV-007,STR-020,203,95,135,163,False
2023-07-10,BEV-008,STR-020,76,51,87,40,False
2023-07-10,BEV-009,STR-020,312,259,341,230,False
2023-07-10,BEV-010,STR-020,208,102,171,139,False
2023-07-10,BEV-011,STR-020,87,84,89,82,False
2023-07-10,BEV-012,STR-020,163,135,113,185,False
2023-07-10,BEV-013,STR-020,153,71,119,105,False
2023-07-10,BEV-014,STR-020,140,60,112,88,False
2023-07-10,BEV-015,STR-020,55,41,69,27,False
2023-07-10,BEV-001,STR-021,112,54,64,102,False
2023-07-10,BEV-002,STR-021,105,56,71,90,False
2023-07-10,BEV-003,STR-021,95,41,74,62,False
2023-07-10,BEV-004,STR-021,184,117,169,132,False
2023-07-10,BEV-005,STR-021,50,42,52,40,False
2023-07-10,BEV-006,STR-021,57,32,37,52,False
2023-07-10,BEV-007,STR-021,177,121,113,185,False
2023-07-10,BEV-008,STR-021,90,29,56,63,False
2023-07-10,BEV-009,STR-021,75,66,56,85,False
2023-07-10,BEV-010,STR-021,199,218,182,235,False
2023-07-10,BEV-011,STR-021,66,62,58,70,False
2023-07-10,BEV-012,STR-021,98,57,55,100,False
2023-07-10,BEV-013,STR-021,78,44,49,73,False
2023-07-10,BEV-014,STR-021,49,31,33,47,False
2023-07-10,BEV-015,STR-021,50,34,54,30,False
2023-07-10,BEV-001,STR-022,134,116,156,94,False
2023-07-10,BEV-002,STR-022,211,114,158,167,False
2023-07-10,BEV-003,STR-022,122,76,112,86,False
2023-07-10,BEV-004,STR-022,139,76,78,137,False
2023-07-10,BEV-005,STR-022,312,217,182,347,False
2023-07-10,BEV-006,STR-022,91,109,99,101,False
2023-07-10,BEV-007,STR-022,172,123,114,181,False
2023-07-10,BEV-008,STR-022,149,85,101,133,False
2023-07-10,BEV-009,STR-022,107,79,101,85,False
2023-07-10,BEV-010,STR-022,170,132,119,183,False
2023-07-10,BEV-011,STR-022,334,249,224,359,False
2023-07-10,BEV-012,STR-022,131,92,102,121,False
2023-07-10,BEV-013,STR-022,149,51,91,109,False
2023-07-10,BEV-014,STR-022,130,89,91,128,False
2023-07-10,BEV-015,STR-022,149,73,94,128,False
2023-07-10,BEV-001,STR-023,255,132,157,230,False
2023-07-10,BEV-002,STR-023,147,120,136,131,False
2023-07-10,BEV-003,STR-023,447,317,282,482,False
2023-07-10,BEV-004,STR-023,69,76,82,63,False
2023-07-10,BEV-005,STR-023,78,110,96,92,False
2023-07-10,BEV-006,STR-023,114,108,91,131,False
2023-07-10,BEV-007,STR-023,231,146,129,248,False
2023-07-10,BEV-008,STR-023,114,115,104,125,False
2023-07-10,BEV-009,STR-023,108,91,121,78,False
2023-07-10,BEV-010,STR-023,179,197,211,165,False
2023-07-10,BEV-011,STR-023,163,84,105,142,False
2023-07-10,BEV-012,STR-023,214,117,212,119,False
2023-07-10,BEV-013,STR-023,134,82,102,114,False
2023-07-10,BEV-014,STR-023,489,361,303,547,False
2023-07-10,BEV-015,STR-023,83,49,90,42,False
2023-07-10,BEV-001,STR-024,293,109,192,210,False
2023-07-10,BEV-002,STR-024,368,130,219,279,False
2023-07-10,BEV-003,STR-024,215,82,139,158,False
2023-07-10,BEV-004,STR-024,85,79,91,73,False
2023-07-10,BEV-005,STR-024,479,389,387,481,False
2023-07-10,BEV-006,STR-024,125,104,132,97,False
2023-07-10,BEV-007,STR-024,149,50,90,109,False
2023-07-10,BEV-008,STR-024,336,164,220,280,False
2023-07-10,BEV-009,STR-024,149,63,94,118,False
2023-07-10,BEV-010,STR-024,76,67,73,70,False
2023-07-10,BEV-011,STR-024,88,95,82,101,False
2023-07-10,BEV-012,STR-024,201,184,200,185,False
2023-07-10,BEV-013,STR-024,101,80,85,96,False
2023-07-10,BEV-014,STR-024,157,66,99,124,False
2023-07-10,BEV-015,STR-024,109,99,105,103,False
2023-07-10,BEV-001,STR-025,1430,488,825,1093,False
2023-07-10,BEV-002,STR-025,328,181,240,269,False
2023-07-10,BEV-003,STR-025,561,419,359,621,False
2023-07-10,BEV-004,STR-025,155,104,191,68,False
2023-07-10,BEV-005,STR-025,166,107,198,75,False
2023-07-10,BEV-006,STR-025,296,213,227,282,False
2023-07-10,BEV-007,STR-025,188,153,155,186,False
2023-07-10,BEV-008,STR-025,696,463,646,513,False
2023-07-10,BEV-009,STR-025,207,220,207,220,False
2023-07-10,BEV-010,STR-025,261,207,220,248,False
2023-07-10,BEV-011,STR-025,313,115,212,216,False
2023-07-10,BEV-012,STR-025,455,325,298,482,False
2023-07-10,BEV-013,STR-025,335,339,366,308,False
2023-07-10,BEV-014,STR-025,492,533,536,489,False
2023-07-10,BEV-015,STR-025,168,204,175,197,False
2023-07-10,BEV-001,STR-026,106,67,67,106,False
2023-07-10,BEV-002,STR-026,60,68,65,63,False
2023-07-10,BEV-003,STR-026,156,96,93,159,False
2023-07-10,BEV-004,STR-026,102,52,96,58,False
2023-07-10,BEV-005,STR-026,60,24,44,40,False
2023-07-10,BEV-006,STR-026,48,35,42,41,False
2023-07-10,BEV-007,STR-026,64,37,55,46,False
2023-07-10,BEV-008,STR-026,123,40,80,83,False
2023-07-10,BEV-009,STR-026,45,29,56,18,False
2023-07-10,BEV-010,STR-026,89,32,52,69,False
2023-07-10,BEV-011,STR-026,29,37,35,31,False
2023-07-10,BEV-012,STR-026,94,42,65,71,False
2023-07-10,BEV-013,STR-026,116,49,68,97,False
2023-07-10,BEV-014,STR-026,60,25,44,41,False
2023-07-10,BEV-015,STR-026,39,30,46,23,False
2023-07-10,BEV-001,STR-027,134,124,159,99,False
2023-07-10,BEV-002,STR-027,266,166,160,272,False
2023-07-10,BEV-003,STR-027,150,139,170,119,False
2023-07-10,BEV-004,STR-027,152,146,140,158,False
2023-07-10,BEV-005,STR-027,100,72,96,76,False
2023-07-10,BEV-006,STR-027,151,87,84,154,False
2023-07-10,BEV-007,STR-027,96,76,72,100,False
2023-07-10,BEV-008,STR-027,147,43,85,105,False
2023-07-10,BEV-009,STR-027,142,97,99,140,False
2023-07-10,BEV-010,STR-027,272,326,340,258,False
2023-07-10,BEV-011,STR-027,137,51,90,98,False
2023-07-10,BEV-012,STR-027,107,87,104,90,False
2023-07-10,BEV-013,STR-027,451,168,299,320,False
2023-07-10,BEV-014,STR-027,210,107,124,193,False
2023-07-10,BEV-015,STR-027,177,178,151,204,False
2023-07-10,BEV-001,STR-028,601,691,644,648,False
2023-07-10,BEV-002,STR-028,830,335,568,597,False
2023-07-10,BEV-003,STR-028,599,416,363,652,False
2023-07-10,BEV-004,STR-028,370,165,227,308,False
2023-07-10,BEV-005,STR-028,283,317,274,326,False
2023-07-10,BEV-006,STR-028,364,327,402,289,False
2023-07-10,BEV-007,STR-028,171,139,186,124,False
2023-07-10,BEV-008,STR-028,280,184,224,240,False
2023-07-10,BEV-009,STR-028,217,259,244,232,False
2023-07-10,BEV-010,STR-028,350,214,233,331,False
2023-07-10,BEV-011,STR-028,364,132,220,276,False
2023-07-10,BEV-012,STR-028,429,188,243,374,False
2023-07-10,BEV-013,STR-028,654,736,617,773,False
2023-07-10,BEV-014,STR-028,633,340,383,590,False
2023-07-10,BEV-015,STR-028,202,129,226,105,False
2023-07-10,BEV-001,STR-029,267,157,290,134,False
2023-07-10,BEV-002,STR-029,315,197,309,203,False
2023-07-10,BEV-003,STR-029,552,430,372,610,False
2023-07-10,BEV-004,STR-029,717,230,418,529,False
2023-07-10,BEV-005,STR-029,214,204,215,203,False
2023-07-10,BEV-006,STR-029,164,201,184,181,False
2023-07-10,BEV-007,STR-029,185,233,201,217,False
2023-07-10,BEV-008,STR-029,611,292,377,526,False
2023-07-10,BEV-009,STR-029,302,202,311,193,False
2023-07-10,BEV-010,STR-029,218,225,202,241,False
2023-07-10,BEV-011,STR-029,632,371,437,566,False
2023-07-10,BEV-012,STR-029,294,129,230,193,False
2023-07-10,BEV-013,STR-029,275,214,226,263,False
2023-07-10,BEV-014,STR-029,301,343,287,357,False
2023-07-10,BEV-015,STR-029,154,144,188,110,False
2023-07-10,BEV-001,STR-030,200,164,157,207,False
2023-07-10,BEV-002,STR-030,214,113,157,170,False
2023-07-10,BEV-003,STR-030,162,180,197,145,False
2023-07-10,BEV-004,STR-030,210,292,245,257,False
2023-07-10,BEV-005,STR-030,166,127,106,187,False
2023-07-10,BEV-006,STR-030,100,107,112,95,False
2023-07-10,BEV-007,STR-030,168,118,104,182,False
2023-07-10,BEV-008,STR-030,375,324,273,426,False
2023-07-10,BEV-009,STR-030,180,124,104,200,False
2023-07-10,BEV-010,STR-030,125,87,121,91,False
2023-07-10,BEV-011,STR-030,91,72,79,84,False
2023-07-10,BEV-012,STR-030,118,92,103,107,False
2023-07-10,BEV-013,STR-030,422,275,258,439,False
2023-07-10,BEV-014,STR-030,166,77,124,119,False
2023-07-10,BEV-015,STR-030,175,64,125,114,False
2023-07-17,BEV-001,STR-001,150,123,133,140,False
2023-07-17,BEV-002,STR-001,183,100,161,122,False
2023-07-17,BEV-003,STR-001,328,106,197,237,False
2023-07-17,BEV-004,STR-001,466,323,296,493,False
2023-07-17,BEV-005,STR-001,156,67,89,134,False
2023-07-17,BEV-006,STR-001,164,78,138,104,False
2023-07-17,BEV-007,STR-001,66,43,71,38,False
2023-07-17,BEV-008,STR-001,89,65,56,98,False
2023-07-17,BEV-009,STR-001,106,128,109,125,False
2023-07-17,BEV-010,STR-001,155,94,90,159,False
2023-07-17,BEV-011,STR-001,111,49,80,80,False
2023-07-17,BEV-012,STR-001,169,67,114,122,False
2023-07-17,BEV-013,STR-001,183,122,105,200,False
2023-07-17,BEV-014,STR-001,159,104,89,174,False
2023-07-17,BEV-015,STR-001,320,218,186,352,False
2023-07-17,BEV-001,STR-002,240,203,176,267,False
2023-07-17,BEV-002,STR-002,349,220,305,264,False
2023-07-17,BEV-003,STR-002,259,158,147,270,False
2023-07-17,BEV-004,STR-002,209,100,137,172,False
2023-07-17,BEV-005,STR-002,247,129,236,140,False
2023-07-17,BEV-006,STR-002,62,34,69,27,False
2023-07-17,BEV-007,STR-002,131,101,86,146,False
2023-07-17,BEV-008,STR-002,128,75,99,104,False
2023-07-17,BEV-009,STR-002,94,87,105,76,False
2023-07-17,BEV-010,STR-002,137,93,95,135,False
2023-07-17,BEV-011,STR-002,93,116,107,102,False
2023-07-17,BEV-012,STR-002,83,87,75,95,False
2023-07-17,BEV-013,STR-002,653,237,387,503,False
2023-07-17,BEV-014,STR-002,288,192,207,273,False
2023-07-17,BEV-015,STR-002,101,141,122,120,False
2023-07-17,BEV-001,STR-003,135,48,80,103,False
2023-07-17,BEV-002,STR-003,436,193,246,383,False
2023-07-17,BEV-003,STR-003,144,73,84,133,False
2023-07-17,BEV-004,STR-003,59,30,54,35,False
2023-07-17,BEV-005,STR-003,75,47,56,66,False
2023-07-17,BEV-006,STR-003,118,143,133,128,False
2023-07-17,BEV-007,STR-003,66,29,52,43,False
2023-07-17,BEV-008,STR-003,81,67,57,91,False
2023-07-17,BEV-009,STR-003,44,51,49,46,False
2023-07-17,BEV-010,STR-003,108,43,64,87,False
2023-07-17,BEV-011,STR-003,51,32,43,40,False
2023-07-17,BEV-012,STR-003,67,36,68,35,False
2023-07-17,BEV-013,STR-003,53,54,50,57,False
2023-07-17,BEV-014,STR-003,34,35,36,33,False
2023-07-17,BEV-015,STR-003,205,101,128,178,False
2023-07-17,BEV-001,STR-004,266,140,259,147,False
2023-07-17,BEV-002,STR-004,462,411,350,523,False
